V1,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,bad_flag
7110,85450274,,8000,8000,8000,36 months,17.99,289.18,D,D2,Campus Director,1 year,RENT,72000,Verified,Jul-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=85450274,"",debt_consolidation,Debt consolidation,980xx,WA,21.75,0,Sep-2000,725,729,0,,,3,0,21814,99.2,7,f,1114.59,1114.59,9237.77,9237.77,6885.41,2352.36,0,0,0,Mar-2019,289.18,Apr-2019,Mar-2019,694,690,0,,1,Individual,,,"",0,0,30828,0,2,2,2,12,9014,54,1,1,21814,80,22000,0,0,1,3,10276,186,99.2,0,0,12,190,11,11,0,11,,12,,0,1,1,1,2,2,1,5,1,3,0,0,0,3,100,100,0,0,38643,30828,22000,16643,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
69387,98816243,,25000,25000,25000,60 months,15.99,607.82,C,C5,job superintendent,10+ years,MORTGAGE,90000,Not Verified,Feb-2017,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=98816243,"",credit_card,Credit card refinancing,026xx,MA,18.46,0,May-2004,680,684,0,,91,11,1,20958,60.4,13,w,0,0,11023.13,11023.13,5546.41,5476.72,0,0,0,Sep-2018,607.82,"",Feb-2019,549,545,0,,1,Individual,,,"",0,0,36411,0,2,0,1,23,15453,45,1,4,8682,53,34700,0,0,2,5,3310,8298,70,0,0,153,63,11,11,0,11,,6,,0,6,7,7,8,3,9,10,7,11,0,0,0,1,100,42.9,1,0,69130,36411,27700,34430,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
44662,721195,,20000,20000,19950,60 months,10.74,432.26,B,B4,Frank Crystal & Company,2 years,RENT,118000,Verified,Apr-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=721195,Borrower added on 04/06/11 > Personal Loan to consolidate all bills<br/> Borrower added on 04/06/11 > Personal loan<br/>,debt_consolidation,Personal Loan,100xx,NY,2.32,0,Mar-1984,790,794,1,,,10,0,3769,49.7,35,f,0,0,14264.58,14228.92,9668.43,4589.55,0,6.6,0,Jan-2014,432.26,"",Mar-2019,679,675,0,,1,Individual,,,"",0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
38960,100096481,,12000,12000,12000,36 months,7.99,375.99,A,A5,Port Engineer,4 years,MORTGAGE,103000,Not Verified,Mar-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=100096481,"",car,Car financing,703xx,LA,20.98,0,Dec-1995,735,739,0,,,25,0,24208,23.7,39,w,4322.19,4322.19,9013.11,9013.11,7677.81,1335.3,0,0,0,Mar-2019,375.99,Apr-2019,Mar-2019,769,765,0,,1,Individual,,,"",0,0,191310,0,3,0,1,17,42834,65,1,4,3996,40,102100,0,0,2,5,7971,46704,29.2,0,0,135,255,11,11,3,11,,8,,0,8,10,12,16,8,21,28,10,25,0,0,0,1,100,8.3,0,0,309544,67042,66000,65894,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
44794,57317372,,18400,18400,18400,60 months,18.55,472.77,E,E2,physical therapist,2 years,MORTGAGE,72000,Not Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57317372,"",major_purchase,Major purchase,480xx,MI,24.48,1,May-1994,680,684,2,23,,15,0,35262,28.6,27,w,0,0,25810.93367747,25810.93,18400,7410.93,0,0,0,Apr-2018,11174.02,"",May-2017,719,715,0,23,1,Individual,,,"",0,0,72028,,,,,,,,,,,,123300,,,,4,5145,51122,24.8,0,0,80,255,9,2,3,72,,3,,0,2,4,5,6,5,13,18,4,15,0,0,1,4,96.3,40,0,0,160100,72028,68000,36800,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
33023,93207841,,16000,16000,16000,36 months,8.24,503.16,B,B1,Owner/operator,10+ years,MORTGAGE,145000,Not Verified,Nov-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93207841,"",debt_consolidation,Debt consolidation,936xx,CA,10.01,1,Jan-2000,695,699,0,15,,10,0,7289,65.1,23,w,3903.51,3903.51,14073.83,14073.83,12096.49,1977.34,0,0,0,Mar-2019,503.16,Apr-2019,Mar-2019,609,605,0,15,1,Individual,,,"",0,0,353018,0,5,0,1,13,42959,82,0,0,5563,79,11200,1,1,1,1,35302,737,88.3,0,0,160,202,54,13,3,59,,11,29,2,1,4,1,5,10,4,10,4,10,0,0,1,0,78.3,100,0,0,380323,50248,6300,52123,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
12829,21191324,,3225,3225,3225,36 months,18.24,116.99,D,D5,Customer Service,10+ years,MORTGAGE,40000,Not Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=21191324,"",moving,Moving and relocation,080xx,NJ,21.57,0,Dec-1997,700,704,1,57,,10,0,2912,54.9,34,f,0,0,4122.380000892,4122.38,3225,897.38,0,0,0,Sep-2016,1197.63,"",Mar-2019,649,645,0,,1,Individual,,,"",0,67,99334,,,,,,,,,,,,5300,,,,7,12417,1902,54.7,0,0,123,199,4,4,1,4,,4,,0,3,5,4,16,4,7,29,5,10,0,0,0,2,97.1,66.7,0,0,112545,14326,4200,16468,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
336,55131436,,10400,10400,10400,60 months,14.65,245.51,C,C5,Teacher,6 years,MORTGAGE,36579,Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55131436,"",credit_card,Credit card refinancing,296xx,SC,16.5,0,Jul-2002,670,674,0,,,10,0,16352,72,13,w,0,0,10488.89,10488.89,10400,88.89,0,0,0,Aug-2015,10497.35,"",Aug-2015,744,740,0,,1,Individual,,,"",0,0,139231,,,,,,,,,,,,22800,,,,5,13923,2643,86,0,0,94,156,7,7,1,7,,16,,0,7,9,9,9,1,9,11,6,10,,0,0,3,100,42.9,0,0,154432,16352,18500,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
93527,124420312,,12000,12000,12000,36 months,9.93,386.82,B,B2,logistics coordinator,7 years,MORTGAGE,66000,Source Verified,Nov-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124420312,"",debt_consolidation,Debt consolidation,601xx,IL,11.27,0,Oct-2004,720,724,2,,,16,0,10198,21.7,24,w,0,0,12994.73,12994.73,12000,994.73,0,0,0,Nov-2018,9133.15,"",Nov-2018,769,765,0,,1,Individual,,,"",0,0,20464,3,1,0,1,16,10266,48,4,7,3741,30,47000,2,0,5,8,1364,25802,28.3,0,0,39,157,2,2,2,2,,1,,0,5,5,9,12,2,15,20,5,16,0,0,0,4,100,22.2,0,0,68599,20464,36000,21599,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
25495,2376395,,16000,16000,15950,36 months,18.49,582.38,D,D2,Thrillist Media,1 year,RENT,65000,Source Verified,Dec-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=2376395,"",debt_consolidation,My Loan,114xx,NY,9.45,0,Mar-1997,660,664,1,33,,6,0,13094,92.2,21,f,0,0,20965.625310703,20900.11,16000,4965.63,0,0,0,Dec-2015,582.32,"",Dec-2016,544,540,0,33,1,Individual,,,"",0,0,112548,,,,,,,,,,,,14200,,,,2,18758,0,100.3,0,0,136,191,6,6,2,21,48,5,48,1,3,5,3,9,5,5,14,5,6,0,0,0,1,81,100,0,0,121685,13094,11400,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
19739,32699599,,10000,10000,10000,36 months,10.15,323.38,B,B2,hub operator,10+ years,OWN,60000,Not Verified,Oct-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=32699599,"",debt_consolidation,Debt consolidation,148xx,NY,24.76,0,Jul-2001,705,709,1,34,,18,0,19491,67.2,47,w,0,0,11607.3943647765,11607.39,10000,1607.39,0,0,0,Oct-2017,323.24,"",Oct-2017,709,705,0,41,1,Individual,,,"",0,0,60790,,,,,,,,,,,,29000,,,,6,3377,5280,69.5,0,0,127,159,1,1,3,1,,1,34,1,7,15,7,16,17,15,27,15,18,0,0,0,4,93,71.4,0,0,114348,41738,17300,25700,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
15945,126848165,,20000,20000,20000,60 months,7.35,399.34,A,A4,Wholesale Accounts Risk Mgr,10+ years,MORTGAGE,88500,Not Verified,Jan-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=126848165,"",debt_consolidation,Debt consolidation,233xx,VA,22.83,0,Apr-1987,800,804,0,,,7,0,13431,20,12,w,0,0,21540.521400415,21540.52,20000,1540.52,0,0,0,Mar-2019,16365.43,"",Mar-2019,804,800,0,,1,Individual,,,"",0,0,453364,0,3,0,0,29,233956,63,0,0,12035,33,67000,0,1,0,0,64766,53569,20,0,0,138,369,224,29,2,224,,,,0,3,3,3,5,5,3,5,3,7,0,0,0,0,100,0,0,0,527900,247387,67000,231450,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
27782,139016013,,15000,15000,15000,36 months,13.56,509.47,C,C1,Vice President,1 year,MORTGAGE,75648,Not Verified,Aug-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139016013,"",debt_consolidation,Debt consolidation,913xx,CA,6.87,0,Feb-2007,685,689,0,25,106,12,1,10976,39.1,17,w,12538,12538,3554.99,3554.99,2462,1092.99,0,0,0,Mar-2019,509.47,Apr-2019,Mar-2019,699,695,0,,1,Individual,,,"",0,0,10976,0,0,0,1,13,0,,1,3,4845,39,28100,0,0,1,4,915,8324,56.9,0,0,138,116,9,9,0,9,,9,25,0,5,5,5,6,3,12,14,5,12,0,0,0,1,82.4,20,1,0,28100,10976,19300,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
71480,89876833,,14000,14000,14000,36 months,5.32,421.61,A,A1,Assistant Controller,7 years,MORTGAGE,1e+05,Source Verified,Sep-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89876833,"",credit_card,Credit card refinancing,017xx,MA,10.72,0,Aug-2004,775,779,0,,,11,0,15204,25.6,21,w,0,0,15132.4907985251,15132.49,14000,1132.49,0,0,0,Feb-2019,3330.24,"",Mar-2019,829,825,0,,1,Individual,,,"",0,0,436950,1,5,0,0,40,37193,66,1,1,13001,45,59500,1,1,2,2,39723,44296,25.6,0,0,140,145,8,6,2,8,,7,,0,4,4,5,10,8,5,11,4,11,0,0,0,2,100,0,0,0,502642,52397,59500,56142,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
50618,20468489,,15600,15600,15600,36 months,14.99,540.71,C,C5,Director Finance,8 years,OWN,132000,Verified,Jul-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=20468489,"",debt_consolidation,Debt consolidation,601xx,IL,27.09,1,Apr-1997,685,689,2,22,,11,0,14007,74,33,f,0,0,8718.92,8718.92,4848.82,2180.41,0,1689.69,304.1441999985,Aug-2015,540.71,"",Oct-2016,539,535,0,36,1,Individual,,,"",0,0,611899,,,,,,,,,,,,19000,,,,6,55627,1750,98,0,0,153,206,13,6,2,13,22,0,22,0,2,4,5,7,19,4,13,4,11,,0,0,2,88,100,0,0,630930,191717,3500,184104,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
53037,95246292,,8350,8350,8350,36 months,13.99,285.35,C,C3,Direct Care Staff,9 years,RENT,22000,Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=95246292,"",credit_card,Credit card refinancing,951xx,CA,19.2,0,Sep-2004,710,714,1,,,5,0,13988,65.7,5,w,0,0,9902.4435080266,9902.44,8350,1552.44,0,0,0,Sep-2018,4208.42,"",Mar-2019,744,740,0,,1,Individual,,,"",0,0,13988,0,0,0,0,,0,,0,1,5801,66,21300,0,0,1,1,2798,7312,65.7,0,0,,147,24,24,0,24,,6,,0,3,3,5,5,0,5,5,3,5,0,0,0,0,100,40,0,0,21300,13988,21300,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
73187,38630078,,11200,11200,11200,60 months,17.86,283.56,D,D5,Teacher,5 years,RENT,42000,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38630078,"",debt_consolidation,Debt consolidation,334xx,FL,14.23,0,Feb-2009,675,679,1,,,7,0,3899,32.2,9,f,0,0,15543.2685761853,15543.27,11200,4343.27,0,0,0,Jan-2018,5025.59,"",Mar-2019,729,725,0,,1,Individual,,,"",0,0,29018,,,,,,,,,,,,12100,,,,3,4145,0,100.1,0,0,71,50,6,5,0,34,,1,,0,2,4,2,2,3,6,6,4,7,0,0,0,2,100,100,0,0,37833,29018,1500,25733,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
55203,90066087,,12000,12000,12000,36 months,13.49,407.17,C,C2,Senior Data Architect,< 1 year,OWN,120000,Verified,Sep-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=90066087,"",credit_card,Credit card refinancing,980xx,WA,15.28,0,Aug-2012,715,719,3,,,27,0,11215,12.2,33,w,0,0,12668.5670508838,12668.57,12000,668.57,0,0,0,Feb-2017,11098.35,"",Feb-2019,779,775,0,,1,Individual,,,"",0,50,47097,8,3,3,3,4,35882,89,6,15,2484,36,92000,3,6,4,18,1811,59605,13.2,0,0,49,47,1,1,0,1,,1,,0,9,13,15,18,5,24,28,13,27,0,0,0,9,100,0,0,0,132261,47097,68700,40261,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
37651,112685472,,2500,2500,2500,36 months,18.06,90.46,D,D2,Sr. Travel Consultant,9 years,RENT,41000,Source Verified,Jul-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112685472,"",debt_consolidation,Debt consolidation,347xx,FL,30.01,0,Aug-1984,690,694,0,41,,13,0,21846,34.5,21,w,0,0,2910.7340517856,2910.73,2500,410.73,0,0,0,Jul-2018,1919.43,"",Mar-2019,719,715,0,73,1,Individual,,,"",0,3106,45194,3,1,0,1,19,23348,79,6,9,18486,49,63300,0,0,2,10,3476,29206,42.5,0,0,121,394,2,2,0,2,,7,73,2,5,8,6,8,3,12,18,8,13,0,0,0,6,85.7,0,0,0,92708,45194,50800,29408,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
50734,69574044,,35000,35000,34750,36 months,11.99,1162.34,C,C1,vice president,5 years,OWN,110000,Verified,Feb-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=69574044,"",debt_consolidation,Debt consolidation,330xx,FL,27.14,1,Mar-2005,710,714,1,7,,14,0,11991,21.4,24,w,0,0,41417.9457506569,41122.1,35000,6417.95,0,0,0,Jun-2018,11185.45,"",Mar-2019,749,745,0,,1,Individual,,,"",0,0,67713,1,4,0,4,13,55722,66,2,5,4908,48,56100,2,0,2,9,4837,37046,20,0,0,46,131,3,3,0,13,43,3,43,0,4,6,6,11,8,10,16,6,14,0,0,0,2,91.7,0,0,0,140151,67713,46300,84051,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
64264,413036,,9200,9200,7086.04205963171,36 months,12.84,309.29,C,C2,North County Vending,2 years,RENT,50004,Not Verified,Jun-2009,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=413036,I am looking for a loan to consolidate my debt that I have with four major credit cards.  Any help would be greatly appreciated,debt_consolidation,Tired of C.C. Companies getting rich,890xx,NV,20.69,0,Apr-2001,705,709,0,,,8,0,22473,50.4,14,f,0,0,1546.45,1012.7,1076.63,469.32,0,0.5,0,Nov-2009,309.29,"",Mar-2019,734,730,0,,1,Individual,,,"",0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
57869,5938741,,16000,16000,16000,60 months,16.78,395.76,C,C5,Flavor & Fragrance Specialties,6 years,RENT,50545,Verified,Jul-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5938741,"",debt_consolidation,Road to Breathing Easier,076xx,NJ,13.11,0,Dec-2000,675,679,0,,,10,0,13411,64.5,26,f,0,0,19752.6400000001,19752.64,16000,3752.64,0,0,0,Jan-2015,13024.82,"",Jul-2017,729,725,0,,1,Individual,,,"",0,0,56292,,,,,,,,,,,,20800,,,,2,5629,7346,63.1,0,0,153,145,1,1,0,32,,,,0,3,5,3,6,16,6,10,5,10,0,0,0,1,95,66.7,0,0,68618,56292,19900,47818,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
45404,58380317,,22000,22000,22000,60 months,18.55,565.26,E,E2,Medical Technichian,10+ years,RENT,50000,Not Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58380317,"",debt_consolidation,Debt consolidation,871xx,NM,26.57,0,Oct-2003,700,704,3,,,9,0,21879,77.6,24,f,0,0,27562.1150531565,27562.12,22000,5562.12,0,0,0,Feb-2017,18129.84,"",Feb-2017,734,730,0,,1,Individual,,,"",0,0,184981,,,,,,,,,,,,28200,,,,3,23123,3327,80.4,0,0,124,142,4,4,3,34,,0,,0,2,4,3,5,10,6,11,4,9,0,0,0,2,100,66.7,0,0,198061,61109,17000,36749,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
62551,66005531,,22000,22000,22000,36 months,13.67,748.39,C,C4,Sleep Center Supervisor,8 years,MORTGAGE,55000,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66005531,"",debt_consolidation,Debt consolidation,786xx,TX,27.43,3,Apr-1996,665,669,0,19,,12,0,13731,86.9,23,w,0,0,18002.78,18002.78,13571.27,4356.67,74.84,0,0,Dec-2017,748.39,"",Mar-2019,549,545,0,,1,Individual,,,"",0,0,158385,,,,,,,,,,,,15800,,,,2,13199,0,100.4,0,0,177,235,1,1,3,37,19,10,19,0,8,9,8,8,8,9,12,9,12,0,0,0,2,87,100,0,0,181941,33680,12600,34704,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,1
46628,49873133,,18000,18000,18000,36 months,6.24,549.56,A,A2,Sr Manager,9 years,MORTGAGE,130000,Not Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=49873133,"",credit_card,Credit card refinancing,780xx,TX,18.09,0,Feb-2003,695,699,0,,,15,0,44072,67.6,32,w,0,0,18211.17,18211.17,18000,211.17,0,0,0,Jul-2015,17667.85,"",Mar-2019,689,685,0,,1,Individual,,,"",0,0,307521,,,,,,,,,,,,65200,,,,4,20501,9470,75.3,0,0,134,134,10,10,4,10,,19,,0,4,7,5,6,10,9,18,7,15,0,0,0,1,100,60,0,0,367049,110927,38300,96744,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
49177,77509772,,30800,30800,30800,36 months,16.29,1087.26,D,D1,Telecommunications Engineer,10+ years,MORTGAGE,70000,Source Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77509772,"",debt_consolidation,Debt consolidation,752xx,TX,13.61,0,Feb-1982,670,674,1,38,,17,0,29822,73.8,29,w,0,0,37601.5872443265,37601.59,30800,6801.59,0,0,0,Feb-2018,14908.51,"",Mar-2019,704,700,0,,1,Individual,,,"",0,0,140926,1,0,0,0,91,0,,1,3,7238,74,40400,0,0,1,4,10066,545,97.3,0,0,246,410,3,3,2,21,,3,,0,3,11,3,6,5,16,22,11,17,0,0,0,1,96.6,100,0,0,159559,29822,20000,0,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
52634,46095464,,15725,15725,15725,36 months,13.33,532.35,C,C3,"","",RENT,48000,Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46095464,"",debt_consolidation,Debt consolidation,983xx,WA,36.35,0,Dec-1988,690,694,0,31,,6,0,12003,74.1,11,w,0,0,19195.2343241734,19195.23,15725,3470.23,0,0,0,Jun-2018,1.52,"",May-2018,694,690,0,31,1,Individual,,,"",0,0,32430,,,,,,,,,,,,16200,,,,1,5405,45,91,0,0,142,314,41,16,0,41,,13,34,1,1,4,1,4,3,4,7,4,6,0,0,0,0,81.8,100,0,0,59330,32430,500,43130,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
53820,116860116,,8000,8000,8000,36 months,15.05,277.52,C,C4,federal correction officer,4 years,MORTGAGE,108000,Source Verified,Aug-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=116860116,"",major_purchase,Major purchase,107xx,NY,7.94,4,Nov-2005,675,679,0,8,,8,0,1631,27.2,19,w,0,0,9331.6201888875,9331.62,8000,1316.62,15,0,0,Dec-2018,5426.71,"",Dec-2018,644,640,2,11,1,Individual,,,"",0,0,431611,0,3,2,4,11,19244,66,0,3,1256,59,6000,1,0,2,10,53951,3869,29.7,0,0,48,139,15,11,2,15,18,12,18,2,2,2,3,5,8,4,7,2,8,0,0,2,2,85.7,0,0,0,458376,20875,5500,29183,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
48012,111317548,,1500,1500,1500,36 months,12.62,50.27,C,C1,Secretary 2,10+ years,RENT,57697,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111317548,"",major_purchase,Major purchase,120xx,NY,27.72,0,Mar-1994,680,684,0,30,,20,0,13357,50.4,42,w,694.17,694.17,1053.57,1053.57,805.83,247.74,0,0,0,Mar-2019,50.27,Apr-2019,Mar-2019,609,605,0,48,1,Individual,,,"",0,0,35957,1,8,0,0,64,22600,37,4,8,1840,41,26500,0,2,1,8,1892,4853,55.5,0,0,133,279,1,1,0,11,48,10,48,5,5,9,5,12,14,12,28,9,20,0,0,0,4,81,80,0,0,86890,35957,10900,60390,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
37773,122422837,,10000,10000,10000,60 months,25.82,298.34,E,E4,Sales Representative,1 year,MORTGAGE,45000,Verified,Dec-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122422837,"",debt_consolidation,Debt consolidation,806xx,CO,18.32,0,Feb-2013,680,684,0,,,7,0,4330,69.8,10,w,0,0,12693.4999073303,12693.5,10000,2693.5,0,0,0,Jan-2019,9084.73,"",Mar-2019,754,750,0,,1,Individual,,,"",0,0,230418,0,2,0,1,24,21536,72,0,0,2921,72,6200,0,4,2,2,32917,0,100.7,0,0,46,57,27,7,1,27,,8,,0,1,2,1,3,3,4,6,2,7,0,0,0,1,100,100,0,0,242222,25866,2900,29826,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
79724,112747913,,20000,20000,20000,36 months,12.62,670.23,C,C1,Principal,10+ years,RENT,75000,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112747913,"",home_improvement,Home improvement,113xx,NY,7.28,7,Sep-1995,680,684,0,9,,10,0,891,40.5,18,w,9822.44,9822.44,13425.64,13425.64,10177.56,3248.08,0,0,0,Mar-2019,670.23,Apr-2019,Mar-2019,714,710,0,16,1,Individual,,,"",0,0,97181,1,7,1,1,6,96290,89,0,0,891,87,2200,0,0,1,1,9718,709,55.7,0,0,147,262,52,6,0,71,9,6,9,3,1,1,2,6,9,3,9,1,10,0,0,5,1,33.3,0,0,0,100270,97181,1600,98070,,,,"",,,,,,,,,,N,"","","",,,"","","",,,"",,,,Cash,N,"","","",,,,0
